Order_ID	Order_Product_ID	Order_Date	Order_Priority	Order_Quantity	Sales	Discount	Ship_Mode	Profit	Unit_Price	Shipping_Cost	Customer_Name	Province	Region	Customer_Segment	Product_Category	Product_Sub_Category	Product_Name	Product_Container	Ship_Date
57959	893	12/30/11	Medium	40	239.86	0.04	Regular Air	-32.06	5.81	3.37	Sally Knutson	British Columbia	West	Consumer	Office Supplies	Rubber Bands	"Advantus Push Pins, Aluminum Head"	Wrap Bag	2011-12-31
57959	894	12/30/11	Medium	48	1269.79	0.08	Express Air	-65.33	26.31	5.89	Sally Knutson	British Columbia	West	Consumer	Technology	Computer Peripherals	"Micro Innovations Micro 3000 Keyboard, Black"	Small Box	2011-12-31
58500	895	2/14/11	Low	17	1529.014	0.07	Regular Air	14.01	110.99	8.99	Christina DeMoss	British Columbia	West	Home Office	Technology	Telephones and Communication	LX 677	Small Box	2011-02-14
59584	896	5/28/10	Medium	3	336.84	0.08	Delivery Truck	-160.46	100.98	35.84	Joy Smith	British Columbia	West	Consumer	Furniture	Bookcases	"Bush Westfield Collection Bookcases, Fully Assembled"	Jumbo Box	2010-05-29
59584	897	5/28/10	Medium	7	1120.27	0	Regular Air	16.81	150.98	13.99	Joy Smith	British Columbia	West	Consumer	Technology	Office Machines	Canon MP41DH Printing Calculator	Medium Box	2010-05-28
261	898	6/28/10	Medium	47	5677.609	0.04	Regular Air	1680.79	140.99	4.2	Sonia Sunley	British Columbia	West	Small Business	Technology	Telephones and Communication	7160	Small Box	2010-06-29
928	899	3/1/11	Low	21	1222.68	0.06	Express Air	300.97	59.98	3.99	Anthony O'Donnell	British Columbia	West	Consumer	Office Supplies	Appliances	Belkin 8 Outlet SurgeMaster II Gold Surge Protector	Small Box	2011-03-06
928	900	3/1/11	Low	26	390.2	0.02	Express Air	45	14.58	7.4	Anthony O'Donnell	British Columbia	West	Consumer	Furniture	Office Furnishings	DAX Clear Channel Poster Frame	Small Box	2011-03-03
1282	901	2/27/12	Not Specified	26	892.38	0	Regular Air	366.48	31.78	1.99	Emily Grady	British Columbia	West	Home Office	Technology	Computer Peripherals	"Memorex 4.7GB DVD-RAM, 3/Pack"	Small Pack	2012-02-29
1282	902	2/27/12	Not Specified	10	29.41	0.01	Regular Air	-2.06	2.78	1.34	Emily Grady	British Columbia	West	Home Office	Office Supplies	Pens & Art Supplies	Prang Drawing Pencil Set	Wrap Bag	2012-02-29
1856	903	3/19/12	Not Specified	24	1449.3	0.08	Regular Air	-712.14	60.98	49	Alex Avila	British Columbia	West	Home Office	Office Supplies	Appliances	Euro Pro Shark Stick Mini Vacuum	Large Box	2012-03-21
1856	904	3/19/12	Not Specified	43	4374.6865	0.05	Regular Air	973.16	125.99	8.08	Alex Avila	British Columbia	West	Home Office	Technology	Telephones and Communication	M3682	Small Box	2012-03-20
1856	905	3/19/12	Not Specified	44	4283.235	0.1	Regular Air	676.13	125.99	8.8	Alex Avila	British Columbia	West	Home Office	Technology	Telephones and Communication	StarTAC 6500	Small Box	2012-03-20
1925	906	3/4/12	Critical	7	1874.37	0.08	Regular Air	67.84	276.2	24.49	Brian Moss	British Columbia	West	Corporate	Furniture	Chairs & Chairmats	SAFCO Arco Folding Chair	Large Box	2012-03-05
2848	907	3/9/12	Critical	35	1476.39	0.06	Express Air	-303.62	43.31	15.9	Emily Grady	British Columbia	West	Home Office	Furniture	Office Furnishings	Eldon Advantage¬ Chair Mats for Low to Medium Pile Carpets	Medium Box	2012-03-11
2848	908	3/9/12	Critical	8	863.583	0.04	Regular Air	-264.28	125.99	8.99	Emily Grady	British Columbia	West	Home Office	Technology	Telephones and Communication	SC7868i	Small Box	2012-03-11
5504	909	1/5/10	High	6	49.55	0.06	Express Air	-20.33	5.78	7.64	Anna Andreadi	British Columbia	West	Small Business	Office Supplies	Paper	HP Office Recycled Paper (20Lb. and 87 Bright)	Small Box	2010-01-07
5504	910	1/5/10	High	15	606.56	0.04	Regular Air	20.23	45.99	4.99	Anna Andreadi	British Columbia	West	Small Business	Technology	Telephones and Communication	KF 788	Small Box	2010-01-07
8390	911	4/21/12	Medium	24	715.4	0.08	Regular Air	-99.34	30.98	4	Emily Grady	British Columbia	West	Home Office	Technology	Computer Peripherals	Logitech Internet Navigator Keyboard	Small Box	2012-04-21
8545	912	6/17/09	Low	25	113.75	0	Regular Air	-77.34	4.13	5.34	Barbara Fisher	British Columbia	West	Small Business	Office Supplies	Binders and Binder Accessories	ACCOHIDE¬ Binder by Acco	Small Box	2009-06-21
8545	913	6/17/09	Low	24	3081.95	0.1	Delivery Truck	-662.8	130.98	54.74	Barbara Fisher	British Columbia	West	Small Business	Furniture	Bookcases	"O'Sullivan Elevations Bookcase, Cherry Finish"	Jumbo Box	2009-06-21
9573	914	6/13/12	Medium	41	133.23	0	Regular Air	-59.91	3.14	1.92	Emily Grady	British Columbia	West	Home Office	Office Supplies	"Scissors, Rulers and Trimmers"	Serrated Blade or Curved Handle Hand Letter Openers	Wrap Bag	2012-06-14
9892	915	7/16/12	Medium	50	1406.64	0.02	Regular Air	424.36	27.18	8.23	Kelly Williams	British Columbia	West	Corporate	Office Supplies	Envelopes	"Tyvek ¬ Top-Opening Peel & Seel Envelopes, Plain White"	Small Box	2012-07-17
10048	916	5/15/09	Not Specified	46	3197.45	0.08	Regular Air	97.16	73.98	4	Sonia Sunley	British Columbia	West	Corporate	Technology	Computer Peripherals	Keytronic 105-Key Spanish Keyboard	Small Box	2009-05-18
10048	917	5/15/09	Not Specified	21	78.57	0.02	Regular Air	-20.65	3.68	1.32	Sonia Sunley	British Columbia	West	Corporate	Office Supplies	"Scissors, Rulers and Trimmers"	"*Staples* vLetter Openers, 2/Pack"	Wrap Bag	2009-05-17
10144	918	1/2/11	Critical	16	5403.75	0.08	Delivery Truck	103.83	355.98	58.92	Sonia Sunley	British Columbia	West	Corporate	Furniture	Chairs & Chairmats	Hon 4700 Series Mobuis» Mid-Back Task Chairs with Adjustable Arms	Jumbo Drum	2011-01-04
10144	919	1/2/11	Critical	1	192.49	0.02	Delivery Truck	-98.3	160.98	30	Sonia Sunley	British Columbia	West	Corporate	Furniture	Chairs & Chairmats	Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms	Jumbo Drum	2011-01-04
10144	920	1/2/11	Critical	24	6408.3	0.1	Delivery Truck	539.54	280.98	35.67	Sonia Sunley	British Columbia	West	Corporate	Furniture	Tables	Global Adaptabilities» Conference Tables	Jumbo Box	2011-01-02
10432	921	1/5/12	Low	13	2323.36	0.08	Regular Air	220.39	179.99	19.99	Sonia Sunley	British Columbia	West	Corporate	Technology	Computer Peripherals	Motorola SB4200 Cable Modem	Small Box	2012-01-12
10661	922	1/23/09	Not Specified	18	136.41	0	Regular Air	-99.34	6.84	8.37	Jocasta Rupert	British Columbia	West	Consumer	Office Supplies	"Scissors, Rulers and Trimmers"	"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut"	Small Pack	2009-01-24
12806	923	12/24/11	Not Specified	20	761.23	0	Regular Air	107.93	35.89	14.72	Sonia Sunley	British Columbia	West	Small Business	Office Supplies	Envelopes	Jet-Pak Recycled Peel 'N' Seal Padded Mailers	Small Box	2011-12-25
13158	924	11/20/12	Critical	26	187.16	0.01	Regular Air	29.33	6.75	2.99	Kelly Williams	British Columbia	West	Corporate	Office Supplies	Binders and Binder Accessories	Wilson Jones DublLock¬ D-Ring Binders	Small Box	2012-11-22
13507	925	12/29/12	Medium	27	176.1	0.09	Regular Air	-75.71	6.78	6.18	Anna Andreadi	British Columbia	West	Small Business	Office Supplies	Paper	Strathmore Photo Mount Cards	Small Box	2012-12-30
14375	926	1/31/10	Medium	7	44.05	0.07	Regular Air	-21.77	5.78	5.67	Rick Duston	British Columbia	West	Corporate	Office Supplies	Paper	Xerox 1978	Small Box	2010-02-01
14627	927	2/4/09	Medium	47	671.03	0.07	Regular Air	67.86	14.48	6.46	Sonia Sunley	British Columbia	West	Small Business	Office Supplies	Binders and Binder Accessories	"GBC White Gloss Covers, Plain Front"	Small Box	2009-02-05
14852	928	12/24/11	Medium	9	3800.4	0.03	Express Air	1234.57	420.98	19.99	Angele Hood	British Columbia	West	Consumer	Office Supplies	Binders and Binder Accessories	GBC DocuBind 200 Manual Binding Machine	Small Box	2011-12-24
16230	929	2/27/10	Low	2	13.3	0.09	Regular Air	-7.86	7.31	0.49	Sonia Sunley	British Columbia	West	Corporate	Office Supplies	Labels	Self-Adhesive Address Labels for Typewriters by Universal	Small Box	2010-03-01
16230	930	2/27/10	Low	27	3379.01	0.06	Delivery Truck	-801.09	130.98	54.74	Sonia Sunley	British Columbia	West	Corporate	Furniture	Bookcases	"O'Sullivan Elevations Bookcase, Cherry Finish"	Jumbo Box	2010-03-01
16230	931	2/27/10	Low	15	687.52	0.08	Regular Air	223.76	48.91	5.81	Sonia Sunley	British Columbia	West	Corporate	Office Supplies	Paper	Xerox 1891	Small Box	2010-03-06
16230	932	2/27/10	Low	40	4538.66	0	Regular Air	506.86	111.03	8.64	Sonia Sunley	British Columbia	West	Corporate	Office Supplies	Storage & Organization	Fellowes Recycled Storage Drawers	Small Box	2010-03-04
19074	933	6/25/12	Critical	17	3816.59	0.01	Delivery Truck	191.47	208.16	68.02	Sonia Sunley	British Columbia	West	Corporate	Office Supplies	Appliances	"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators"	Jumbo Drum	2012-06-27
20194	934	3/13/12	High	10	194.29	0.1	Regular Air	68.89	20.24	6.67	Dennis Bolton	British Columbia	West	Consumer	Furniture	Office Furnishings	"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size"	Small Pack	2012-03-15
21024	935	12/28/10	Medium	34	195.49	0.05	Regular Air	33.8	5.84	1.2	Stewart Carmichael	British Columbia	West	Corporate	Office Supplies	Pens & Art Supplies	Newell 312	Wrap Bag	2010-12-30
21509	936	7/3/12	High	13	47.93	0.04	Regular Air	15.82	3.69	0.5	Dennis Bolton	British Columbia	West	Consumer	Office Supplies	Labels	Avery 487	Small Box	2012-07-05
21856	937	4/5/12	Not Specified	47	168.55	0.05	Regular Air	71.77	3.69	0.5	Sonia Sunley	British Columbia	West	Corporate	Office Supplies	Labels	Avery 487	Small Box	2012-04-07
21856	938	4/5/12	Not Specified	26	77.03	0.08	Regular Air	-47.75	3.14	1.92	Sonia Sunley	British Columbia	West	Corporate	Office Supplies	"Scissors, Rulers and Trimmers"	Serrated Blade or Curved Handle Hand Letter Openers	Wrap Bag	2012-04-05
22119	939	7/24/09	Low	20	939.39	0.07	Regular Air	-122.77	49.43	19.99	Stewart Carmichael	British Columbia	West	Corporate	Office Supplies	Appliances	"Eureka Hand Vacuum, Bagless"	Small Box	2009-07-29
22534	940	7/18/11	Medium	3	279.33	0	Regular Air	-44.18	83.93	19.99	Kelly Williams	British Columbia	West	Corporate	Office Supplies	Envelopes	Airmail Envelopes	Small Box	2011-07-20
22629	941	4/15/10	Low	5	365.93	0.05	Regular Air	-243.02	73.98	14.52	Sonia Sunley	British Columbia	West	Small Business	Technology	Computer Peripherals	Keytronic French Keyboard	Small Box	2010-04-20
23011	942	6/15/10	Low	1	12.2	0.01	Regular Air	-33.93	10.01	1.99	Kelly Williams	British Columbia	West	Corporate	Technology	Computer Peripherals	TDK 4.7GB DVD-R	Small Pack	2010-06-22
24070	943	3/15/11	High	36	170.42	0.1	Regular Air	-98.31	4.91	4.97	Sonia Sunley	British Columbia	West	Corporate	Office Supplies	Binders and Binder Accessories	"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue"	Small Box	2011-03-16
24070	944	3/15/11	High	3	431.29	0.1	Regular Air	-164.59	140.81	24.49	Sonia Sunley	British Columbia	West	Corporate	Furniture	Chairs & Chairmats	Hon Olson Stacker Stools	Large Box	2011-03-16
24070	945	3/15/11	High	48	294.26	0	Express Air	88.8	5.58	0.7	Sonia Sunley	British Columbia	West	Corporate	Office Supplies	Pens & Art Supplies	Newell 314	Wrap Bag	2011-03-16
24737	946	12/6/09	High	3	549.92	0.09	Delivery Truck	-210.97	180.98	26.2	Sonia Sunley	British Columbia	West	Small Business	Furniture	Chairs & Chairmats	Global Ergonomic Managers Chair	Jumbo Drum	2009-12-09
24737	947	12/6/09	High	26	182.09	0	Regular Air	-28.15	6.48	5.19	Sonia Sunley	British Columbia	West	Small Business	Office Supplies	Paper	Xerox 1995	Small Box	2009-12-07
26373	948	7/22/10	Medium	7	285.08	0.08	Regular Air	2.3	40.98	5.33	Anna Andreadi	British Columbia	West	Small Business	Office Supplies	Appliances	Belkin 8 Outlet Surge Protector	Small Box	2010-07-25
26978	949	6/25/10	Medium	46	27875.54	0	Regular Air	-635.69	599.99	24.49	Seth Vernon	British Columbia	West	Home Office	Technology	Copiers and Fax	Canon Image Class D660 Copier	Large Box	2010-06-27
26978	950	6/25/10	Medium	49	2030.44	0.04	Regular Air	938.26	40.99	5.86	Seth Vernon	British Columbia	West	Home Office	Office Supplies	Paper	Xerox 1919	Small Box	2010-06-27
26978	951	6/25/10	Medium	47	695.99	0.09	Express Air	-157.44	15.31	8.78	Seth Vernon	British Columbia	West	Home Office	Office Supplies	Storage & Organization	Eldon Jumbo ProFile» Portable File Boxes Graphite/Black	Small Box	2010-06-27
27174	952	10/8/11	Critical	17	477.5045	0.09	Regular Air	-245.56	35.99	5	Alex Avila	British Columbia	West	Corporate	Technology	Telephones and Communication	Accessory27	Small Box	2011-10-10
27876	953	9/7/10	Low	44	777.63	0.03	Regular Air	-70.54	16.99	8.99	Sarah Foster	British Columbia	West	Corporate	Office Supplies	Pens & Art Supplies	Berol Giant Pencil Sharpener	Small Pack	2010-09-14
28582	954	1/22/12	Not Specified	40	1500.17	0.06	Express Air	423.87	39.24	1.99	Alex Avila	British Columbia	West	Home Office	Technology	Computer Peripherals	Verbatim DVD-R 4.7GB authoring disc	Small Pack	2012-01-23
28582	955	1/22/12	Not Specified	45	377.31	0.02	Regular Air	87.96	8.01	2.87	Alex Avila	British Columbia	West	Home Office	Office Supplies	Paper	"TOPS Money Receipt Book, Consecutively Numbered in Red,"	Wrap Bag	2012-01-23
28868	956	4/5/12	High	30	204.49	0.05	Regular Air	-142.3	6.48	8.73	Anna Andreadi	British Columbia	West	Small Business	Office Supplies	Paper	Xerox 227	Small Box	2012-04-06
29857	957	12/12/09	Medium	41	5572.92	0.07	Delivery Truck	-639.47	140.98	36.09	Angele Hood	British Columbia	West	Consumer	Furniture	Bookcases	"Sauder Forest Hills Library, Woodland Oak Finish"	Jumbo Box	2009-12-14
29921	958	3/23/12	Medium	33	3977.97	0.06	Regular Air	1733.47	120.98	9.07	Sonia Sunley	British Columbia	West	Small Business	Office Supplies	Binders and Binder Accessories	GBC VeloBinder Electric Binding Machine	Small Box	2012-03-25
30659	959	9/13/11	Critical	45	3116.7715	0.08	Regular Air	-106.51	85.99	0.99	Kelly Williams	British Columbia	West	Corporate	Technology	Telephones and Communication	Accessory4	Wrap Bag	2011-09-15
30660	960	9/5/12	Critical	16	986.272	0.02	Regular Air	-647.14	71.37	69	Anna Andreadi	British Columbia	West	Small Business	Furniture	Tables	"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table"	Large Box	2012-09-08
30883	961	8/21/10	Medium	30	201.37	0.1	Regular Air	59.84	6.98	1.6	Alex Avila	British Columbia	West	Home Office	Office Supplies	Paper	"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6î x 11î"	Wrap Bag	2010-08-22
32871	962	10/26/12	High	42	939.77	0	Express Air	9.72	20.97	4	Jim Karlsson	British Columbia	West	Small Business	Technology	Computer Peripherals	Microsoft Internet Keyboard	Small Box	2012-10-29
33600	963	10/6/10	Low	42	187.28	0.06	Regular Air	-94.36	4.28	4.79	Sonia Sunley	British Columbia	West	Corporate	Office Supplies	Paper	Xerox 1962	Small Box	2010-10-08
33632	964	3/13/10	Critical	8	763.6485	0.06	Regular Air	-277.78	115.99	5.26	Alex Avila	British Columbia	West	Home Office	Technology	Telephones and Communication	636	Small Box	2010-03-14
33665	965	5/25/11	Low	45	12457.63	0.08	Delivery Truck	1063.46	284.98	69.55	Lisa DeCherney	British Columbia	West	Corporate	Furniture	Chairs & Chairmats	Global Commerce» Series High-Back Swivel/Tilt Chairs	Jumbo Drum	2011-05-30
34434	966	5/9/11	Not Specified	16	32.35	0.08	Regular Air	-63.19	1.8	4.79	Barbara Fisher	British Columbia	West	Small Business	Office Supplies	Binders and Binder Accessories	Wilson Jones Easy Flow II» Sheet Lifters	Small Box	2011-05-10
34434	967	5/9/11	Not Specified	23	116.56	0.04	Regular Air	50.66	4.98	0.49	Barbara Fisher	British Columbia	West	Small Business	Office Supplies	Labels	Avery White Multi-Purpose Labels	Small Box	2011-05-11
34753	968	1/18/10	Not Specified	7	117.062	0.09	Regular Air	-63.7	20.99	0.99	Barbara Fisher	British Columbia	West	Small Business	Technology	Telephones and Communication	Accessory25	Wrap Bag	2010-01-20
35364	969	12/12/09	Critical	16	72.08	0.04	Regular Air	-54.75	4.28	5.68	Lisa DeCherney	British Columbia	West	Corporate	Office Supplies	Paper	Xerox 199	Small Box	2009-12-14
35364	970	12/12/09	Critical	29	10338.93	0.06	Delivery Truck	-871.52	376.13	85.63	Lisa DeCherney	British Columbia	West	Corporate	Furniture	Tables	Bretford Rectangular Conference Table Tops	Jumbo Box	2009-12-14
35364	971	12/12/09	Critical	37	15897.01	0.06	Delivery Truck	455.02	424.21	110.2	Lisa DeCherney	British Columbia	West	Corporate	Furniture	Tables	Bush Advantage Collection¬ Racetrack Conference Table	Jumbo Box	2009-12-13
35364	972	12/12/09	Critical	8	1265.293	0.06	Regular Air	-554.44	195.99	8.99	Lisa DeCherney	British Columbia	West	Corporate	Technology	Telephones and Communication	T28 WORLD	Small Box	2009-12-14
35812	973	1/22/10	Critical	24	2722.85	0.08	Delivery Truck	-112.62	113.98	30	Barbara Fisher	British Columbia	West	Small Business	Furniture	Chairs & Chairmats	Hon Comfortask¬ Task/Swivel Chairs	Jumbo Drum	2010-01-24
35812	974	1/22/10	Critical	2	59.93	0.09	Regular Air	-147.81	30.73	4	Barbara Fisher	British Columbia	West	Small Business	Technology	Computer Peripherals	Fellowes 17-key keypad for PS/2 interface	Small Box	2010-01-24
35812	975	1/22/10	Critical	19	851.52	0.08	Regular Air	307.64	47.9	5.86	Barbara Fisher	British Columbia	West	Small Business	Office Supplies	Paper	Xerox 1938	Small Box	2010-01-24
37063	976	12/9/12	Not Specified	50	919	0	Regular Air	89.6	17.67	8.99	Alex Avila	British Columbia	West	Home Office	Furniture	Office Furnishings	"Executive Impressions 12"" Wall Clock"	Small Pack	2012-12-10
37281	977	8/28/09	Medium	25	453.2455	0.05	Regular Air	3.31	20.99	4.81	Roy Skaria	British Columbia	West	Corporate	Technology	Telephones and Communication	1726 Digital Answering Machine	Medium Box	2009-08-29
37798	978	11/4/12	High	23	6276.83	0.09	Delivery Truck	813.49	291.73	48.8	Angele Hood	British Columbia	West	Consumer	Furniture	Chairs & Chairmats	Hon 4070 Series Pagoda» Armless Upholstered Stacking Chairs	Jumbo Drum	2012-11-04
38017	979	7/20/10	Low	26	122.51	0.06	Regular Air	45.14	4.98	0.8	Seth Vernon	British Columbia	West	Home Office	Office Supplies	Paper	Rediform S.O.S. Phone Message Books	Wrap Bag	2010-07-24
38017	980	7/20/10	Low	27	2846.361	0.08	Regular Air	453.65	125.99	7.69	Seth Vernon	British Columbia	West	Home Office	Technology	Telephones and Communication	StarTAC 3000	Small Box	2010-07-27
38272	981	11/15/11	Critical	39	71.04	0.07	Regular Air	-20.65	1.88	1.49	Sarah Foster	British Columbia	West	Corporate	Office Supplies	Binders and Binder Accessories	Staples¬ General Use 3-Ring Binders	Small Box	2011-11-17
39301	982	3/22/09	Medium	16	2232.66	0.1	Express Air	-521.09	152.48	4	Kelly Williams	British Columbia	West	Corporate	Technology	Computer Peripherals	Adesso Programmable 142-Key Keyboard	Small Box	2009-03-23
39367	983	8/6/09	Critical	45	177.88	0.07	Regular Air	-146.97	4.13	5.04	Dennis Bolton	British Columbia	West	Small Business	Office Supplies	Binders and Binder Accessories	"ACCOHIDE¬ 3-Ring Binder, Blue, 1"""	Small Box	2009-08-07
39367	984	8/6/09	Critical	30	139.59	0	Regular Air	5.9	4.48	2.5	Dennis Bolton	British Columbia	West	Small Business	Office Supplies	Envelopes	Ampad #10 Peel & Seel¬ Holiday Envelopes	Small Box	2009-08-08
39655	985	3/23/12	High	35	253.15	0.03	Regular Air	-72.43	7.28	3.52	Roy Skaria	British Columbia	West	Corporate	Technology	Computer Peripherals	"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack"	Small Pack	2012-03-23
40803	986	4/13/11	Low	22	83.02	0.08	Regular Air	9.24	3.8	1.49	Jim Karlsson	British Columbia	West	Small Business	Office Supplies	Binders and Binder Accessories	Durable Pressboard Binders	Small Box	2011-04-18
40803	987	4/13/11	Low	35	10278.79	0.04	Delivery Truck	1512.07	300.98	64.73	Jim Karlsson	British Columbia	West	Small Business	Furniture	Chairs & Chairmats	"Global Leather and Oak Executive Chair, Black"	Jumbo Drum	2011-04-15
